name,id,depth,download_timeout,download_slot,download_latency
Annular Cutters,340028011,5,180,www.browsenodes.com,0.043002367
Tanks & Reservoirs,3754151,4,180,www.browsenodes.com,0.044000387
Pumps,3754141,4,180,www.browsenodes.com,0.041000843
Pizza Boxes,5016474011,5,180,www.browsenodes.com,0.042003393
Parting Inserts,331550011,4,180,www.browsenodes.com,1.459799767
Rubber Tubing,700785011,5,180,www.browsenodes.com,0.031002045
Plastic Tubing,16414401,5,180,www.browsenodes.com,0.030997753
Metal Tubing,16414261,5,180,www.browsenodes.com,0.029999733
Tadpole Seals,16413651,5,180,www.browsenodes.com,0.035001516
Tape Gaskets,16413551,5,180,www.browsenodes.com,0.029999733
Water Hoses,256344011,5,180,www.browsenodes.com,0.019001961
Vacuum Hoses,256340011,5,180,www.browsenodes.com,0.023002148
Recoiling Hoses,256342011,5,180,www.browsenodes.com,0.011998415
Tools & Utensils,18098904011,4,180,www.browsenodes.com,0.011998892
Cookware,18098902011,4,180,www.browsenodes.com,0.010997295
Bakeware,18098903011,4,180,www.browsenodes.com,0.009999037
Hydraulic Hoses,256339011,5,180,www.browsenodes.com,0.01198554
Merchandisers,5315122011,5,180,www.browsenodes.com,0.010998249
Protective Caps,4650341011,3,180,www.browsenodes.com,0.777155638
Cup Carriers,5016479011,5,180,www.browsenodes.com,0.621420383
Display Risers,5298065011,5,180,www.browsenodes.com,0.00989151
Wing Knobs,979125011,4,180,www.browsenodes.com,0.009059429
Oyster Pails,5016471011,5,180,www.browsenodes.com,0.666383028
Trigon & Three Arm Knobs,16412901,4,180,www.browsenodes.com,0.01100111
Tapered Knobs,979120011,4,180,www.browsenodes.com,0.012941122
T-Knobs,16412891,4,180,www.browsenodes.com,0.013091087
Push-Pull Knobs,16412861,4,180,www.browsenodes.com,0.008998632
Knurled Knobs,16412851,4,180,www.browsenodes.com,0.008894205
Shaved Ice,18098922011,5,180,www.browsenodes.com,0.009999037
Frozen Yogurt & Ice Cream Machines,18098921011,5,180,www.browsenodes.com,0.010998726
Window Gaskets,16413561,5,180,www.browsenodes.com,0.67329216
Piston Pumps,1265123011,4,180,www.browsenodes.com,0.011000395
Rotary Vane Pumps,1265121011,4,180,www.browsenodes.com,0.018997431
Peristaltic Metering Pumps,1265119011,4,180,www.browsenodes.com,0.017002106
Spring Finger Gaskets,16413541,5,180,www.browsenodes.com,0.702296972
Flexible Impeller Pumps,1265120011,4,180,www.browsenodes.com,0.051999807
Drum Pumps,1265118011,4,180,www.browsenodes.com,0.027999878
Diaphragm Pumps,1265115011,4,180,www.browsenodes.com,0.026003122
Centrifugal Pumps,1265117011,4,180,www.browsenodes.com,0.022999525
Hand Wheels,16412841,4,180,www.browsenodes.com,0.014999628
Fluted Knobs,16412821,4,180,www.browsenodes.com,0.013988733
Control Knobs,16412811,4,180,www.browsenodes.com,0.008999109
Ball Knobs,16412801,4,180,www.browsenodes.com,0.010999441
Display Baskets,5298063011,5,180,www.browsenodes.com,0.011003494
Countertop Display Cases,5298062011,5,180,www.browsenodes.com,0.017012596
Suction Hoses,256343011,5,180,www.browsenodes.com,0.94426918
Display Trays,5298067011,5,180,www.browsenodes.com,0.622292519
Chemical Hoses,256334011,5,180,www.browsenodes.com,0.011975288
Duct Hoses,256335011,5,180,www.browsenodes.com,0.018008471
Sheet Gaskets,16413521,5,180,www.browsenodes.com,0.010000229
Formed-in-Place Gaskets,16413501,5,180,www.browsenodes.com,0.011007786
Cured-in-Place Gaskets,16413491,5,180,www.browsenodes.com,0.009987116
Display Stands,5298066011,5,180,www.browsenodes.com,0.808293819
Vending Machines,18098923011,5,180,www.browsenodes.com,0.012999773
Star Knobs,16412881,4,180,www.browsenodes.com,0.606012344
Strapping Sealers,3206359011,5,180,www.browsenodes.com,0.017002821
Rope Seals,16413631,5,180,www.browsenodes.com,0.017986298
Radial Shaft Seals,16413621,5,180,www.browsenodes.com,0.016997337
Mechanical Seals,16413601,5,180,www.browsenodes.com,0.010999441
Magnetic Seals,16413591,5,180,www.browsenodes.com,0.015016794
Labyrinth Seals,16413571,5,180,www.browsenodes.com,0.009999752
Gear Pumps,1265114011,4,180,www.browsenodes.com,0.67664361
Bulb Seals,16413441,5,180,www.browsenodes.com,0.014130592
Jet Pumps,1265122011,4,180,www.browsenodes.com,0.713843584
Four Arm Knobs,16412831,4,180,www.browsenodes.com,0.598821878
Container Lids,8231477011,5,180,www.browsenodes.com,0.02096796
Clamshell Take Out Containers,5016472011,5,180,www.browsenodes.com,0.018913031
Boxes,5016478011,5,180,www.browsenodes.com,0.011929512
Bowls,5016477011,5,180,www.browsenodes.com,0.015004873
Food Grade Hoses,256336011,5,180,www.browsenodes.com,0.583720446
Bakery Take Out Containers,5016466011,5,180,www.browsenodes.com,0.014001131
Labels,18581178011,6,180,www.browsenodes.com,0.014036894
Keys & Locks,18581177011,6,180,www.browsenodes.com,0.016996861
Coin & Money Exchangers,18098915011,6,180,www.browsenodes.com,0.010957718
Window Display Signs,5298075011,5,180,www.browsenodes.com,0.013930559
Bags,5016476011,5,180,www.browsenodes.com,0.022030354
Symbol Signs,5298072011,5,180,www.browsenodes.com,0.015963316
Outdoor Signs,5298069011,5,180,www.browsenodes.com,0.018030167
Power Units,3754131,4,180,www.browsenodes.com,0.014038086
Pillow Blocks,383877011,4,180,www.browsenodes.com,0.015966654
Mounting Brackets,383876011,4,180,www.browsenodes.com,0.016954184
Motors,383875011,4,180,www.browsenodes.com,0.015965939
Gauges,3754111,4,180,www.browsenodes.com,0.014966965
Fittings,383874011,4,180,www.browsenodes.com,0.023973942
Couplings,383873011,4,180,www.browsenodes.com,0.013004303
Adapters,383871011,4,180,www.browsenodes.com,0.009991407
Serving Trays,8231478011,4,180,www.browsenodes.com,0.01005125
Freezer Paper,8794577011,4,180,www.browsenodes.com,0.012040615
Strapping Seals,3206358011,5,180,www.browsenodes.com,0.663776398
Spiral Wound Gaskets,16413531,5,180,www.browsenodes.com,0.77663064
Diaphragm Seals,16413461,5,180,www.browsenodes.com,0.616896391
Lip Seals,16413581,5,180,www.browsenodes.com,0.641892195
Decade Boxes,1265103011,3,180,www.browsenodes.com,0.010106087
Glass Tubing,16414121,5,180,www.browsenodes.com,0.612429619
Cake & Pizza Circles,8794579011,5,180,www.browsenodes.com,0.656161547
Photo Detectors,306766011,4,180,www.browsenodes.com,0.009999275
Optotransceivers,306765011,4,180,www.browsenodes.com,0.009999514
Optoisolators,306764011,4,180,www.browsenodes.com,0.009997368
Optocouplers,306753011,4,180,www.browsenodes.com,0.011000156
Breather Caps,383872011,4,180,www.browsenodes.com,0.616234541
Varistors,306527011,4,180,www.browsenodes.com,0.013000011
Weld-On,16412701,4,180,www.browsenodes.com,0.011002779
T-Hinges,16412691,4,180,www.browsenodes.com,0.011005878
Strap,16412681,4,180,www.browsenodes.com,0.011998177
Stop,16412671,4,180,www.browsenodes.com,0.016997576
Butcher Paper,8794575011,4,180,www.browsenodes.com,0.643226862
Spring,16412661,4,180,www.browsenodes.com,0.009999037
Pivot,16412641,4,180,www.browsenodes.com,0.009998322
Power Transformers,306830011,5,180,www.browsenodes.com,0.010008335
Voltage,306827011,5,180,www.browsenodes.com,0.008999348
Power,306825011,5,180,www.browsenodes.com,0.017999172
LED Segment Displays,306759011,5,180,www.browsenodes.com,0.017000437
LCD Graphic Displays,306757011,5,180,www.browsenodes.com,0.016998291
LCD Dot Matrix Modules,306756011,5,180,www.browsenodes.com,0.012000561
LCD Character Modules,306755011,5,180,www.browsenodes.com,0.009999514
Piezo,306824011,5,180,www.browsenodes.com,0.018000603
Frequency,306823011,5,180,www.browsenodes.com,0.013000011
Current,306822011,5,180,www.browsenodes.com,0.009010792
Pin,16412631,4,180,www.browsenodes.com,0.018001556
Flexible Support Arms,16412431,3,180,www.browsenodes.com,0.61569953
Latch,16412611,4,180,www.browsenodes.com,0.015995502
Knife,16412601,4,180,www.browsenodes.com,0.015003681
Accessories,4650339011,5,180,www.browsenodes.com,0.772022247
Microprocessors,306872011,4,180,www.browsenodes.com,0.011003256
Memory Components,18644479011,4,180,www.browsenodes.com,0.018996477
Digital Signal Processors,306832011,4,180,www.browsenodes.com,0.009997845
Flag,16412591,4,180,www.browsenodes.com,0.017000437
Slip Joint & Lift-Off,16412651,4,180,www.browsenodes.com,0.548999786
Continuous & Piano,16412571,4,180,www.browsenodes.com,0.016004324
Tapered Handles,16412511,4,180,www.browsenodes.com,0.022996902
Rope & Chain Pulls,16412501,4,180,www.browsenodes.com,0.009999275
Pull Handles,16412491,4,180,www.browsenodes.com,0.011998892
Temperature,306826011,5,180,www.browsenodes.com,0.57600522
Folding Case & Instrument Handles,16412481,4,180,www.browsenodes.com,0.016999006
LCD Touch Panels,306758011,5,180,www.browsenodes.com,0.631742716
Signal Converters,306896011,5,180,www.browsenodes.com,0.008999825
Programmable Logic Circuits,306863011,5,180,www.browsenodes.com,0.012001991
Overlay,16412621,4,180,www.browsenodes.com,0.670252085
Audio Transformers,306829011,5,180,www.browsenodes.com,0.795278549
Electronic Line Receivers,306845011,5,180,www.browsenodes.com,0.010031462
Electric,16412581,4,180,www.browsenodes.com,0.587253332
Crank Handles,16412471,4,180,www.browsenodes.com,0.596249819
Ball-Knob Handles,16412461,4,180,www.browsenodes.com,0.633155823
Fluorescent Lamps,306749011,5,180,www.browsenodes.com,0.009999514
Arc Lamps,306748011,5,180,www.browsenodes.com,0.009002209
Timing Integrated Circuits,306909011,5,180,www.browsenodes.com,0.012001276
Phase Lock Loops,306907011,5,180,www.browsenodes.com,0.011017323
Delay Lines,306902011,5,180,www.browsenodes.com,0.008978128
Clock Integrated Circuits,306901011,5,180,www.browsenodes.com,0.012235641
Clock Generators,306900011,5,180,www.browsenodes.com,0.008017778
TEMPFET,306922011,5,180,www.browsenodes.com,0.647312164
NAND,306859011,6,180,www.browsenodes.com,0.011989117
Inverter,306858011,6,180,www.browsenodes.com,0.010004997
Buffer,306857011,6,180,www.browsenodes.com,0.011000395
Zener Diodes,306841011,5,180,www.browsenodes.com,0.010979652
Varactor Diodes,306840011,5,180,www.browsenodes.com,0.008309364
Schottky Diodes,306839011,5,180,www.browsenodes.com,0.008527517
AND,306856011,6,180,www.browsenodes.com,0.009085178
Digital Multiplexers,306895011,5,180,www.browsenodes.com,0.009999275
Comparators,306890011,5,180,www.browsenodes.com,0.014070988
Analog Multiplexers,306889011,5,180,www.browsenodes.com,0.012993574
RF,306921011,5,180,www.browsenodes.com,0.012986422
MOSFET,306919011,5,180,www.browsenodes.com,0.012004375
Radio Frequency Transceivers,306853011,5,180,www.browsenodes.com,0.664023161
Prototyping Boards & Accessories,306847011,5,180,www.browsenodes.com,0.615021944
Darlington,306913011,5,180,www.browsenodes.com,0.009994745
CMOS,306912011,5,180,www.browsenodes.com,0.009000778
LED Lamps,306752011,5,180,www.browsenodes.com,0.547024965
Adjustable Handles,16412451,4,180,www.browsenodes.com,0.009998322
BJT,306911011,5,180,www.browsenodes.com,0.013987541
Butt,16412551,4,180,www.browsenodes.com,0.018999815
Bearing,16412541,4,180,www.browsenodes.com,0.013003349
Thermistors,306526011,4,180,www.browsenodes.com,0.012004614
Gas Tube Arrestors,306525011,4,180,www.browsenodes.com,0.010997295
HID Lamps,306750011,5,180,www.browsenodes.com,0.577019691
Communication Integrated Circuits,306843011,5,180,www.browsenodes.com,0.747019768
Solenoids,306587011,4,180,www.browsenodes.com,0.008009911
Voltage Feedback,306888011,6,180,www.browsenodes.com,0.010002375
Video,306880011,6,180,www.browsenodes.com,0.013000965
Variable Gain,306887011,6,180,www.browsenodes.com,0.0110116
Logarithmic,306884011,6,180,www.browsenodes.com,0.010989189
Incandescent Lamps,306751011,5,180,www.browsenodes.com,0.701025248
NOR,306860011,6,180,www.browsenodes.com,0.637884855
Differential,306878011,6,180,www.browsenodes.com,0.01100111
JFET,306917011,5,180,www.browsenodes.com,0.702796936
Concealed,16412561,4,180,www.browsenodes.com,0.6287992
Comparator,306875011,6,180,www.browsenodes.com,0.011006832
Audio,306879011,6,180,www.browsenodes.com,0.010000467
Motor Starters,306576011,4,180,www.browsenodes.com,0.010036469
Motor Contactors,306574011,4,180,www.browsenodes.com,0.012010813
Motion Actuated Switches,306562011,4,180,www.browsenodes.com,0.009056568
Microphone Elements,306559011,4,180,www.browsenodes.com,0.010016918
ESD Suppressors,306514011,4,180,www.browsenodes.com,0.645781279
Tower Stack Lights,6374821011,4,180,www.browsenodes.com,0.605019569
IGBT,306916011,5,180,www.browsenodes.com,0.828121185
IO Modules,306535011,4,180,www.browsenodes.com,0.013947725
Instrumentation,306881011,6,180,www.browsenodes.com,0.581991196
Transceivers,306627011,4,180,www.browsenodes.com,0.009027719
Isolation,306882011,6,180,www.browsenodes.com,0.620021343
Connectors,306612011,4,180,www.browsenodes.com,0.015968084
Infrared Emitters,306745011,4,180,www.browsenodes.com,0.013517141
Diode Lasers,306744011,4,180,www.browsenodes.com,0.010000229
Current Sense,306877011,6,180,www.browsenodes.com,0.577529669
Solid State Relays,6374820011,5,180,www.browsenodes.com,0.014004469
Plug In Relays,6374819011,5,180,www.browsenodes.com,0.023003578
Phase Monitoring Relays,306584011,5,180,www.browsenodes.com,0.015000343
PC Board Relays,306583011,5,180,www.browsenodes.com,0.019017458
Overload Relays,6374818011,5,180,www.browsenodes.com,0.01100111
Electromechanical Relays,6374817011,5,180,www.browsenodes.com,0.010999918
Current Monitoring Relays,306580011,5,180,www.browsenodes.com,0.015004635
Indicator Lights,6374814011,4,180,www.browsenodes.com,0.588543653
Phase Angle Controllers,306531011,5,180,www.browsenodes.com,0.012001276
Surface Emitting LEDs,306763011,5,180,www.browsenodes.com,0.017979622
Motor Drives,306575011,4,180,www.browsenodes.com,0.735723972
Edge Emitting LEDs,306761011,5,180,www.browsenodes.com,0.010000944
Transmitters,306628011,4,180,www.browsenodes.com,0.618432283
Super Luminescent LEDs,306762011,5,180,www.browsenodes.com,0.024984121
Motor Speed Controllers,306530011,5,180,www.browsenodes.com,0.014977455
Voltage Monitoring Relays,306586011,5,180,www.browsenodes.com,0.549957037
Lamp Holders,306746011,4,180,www.browsenodes.com,0.601543188
Toggle Switches,306596011,5,180,www.browsenodes.com,0.01201582
Reed Switches,6355946011,5,180,www.browsenodes.com,0.021995783
DIN Mount Relays,306581011,5,180,www.browsenodes.com,0.672762156
Thermostat Controllers,306534011,5,180,www.browsenodes.com,0.635802746
Pushbutton Switches,5739464011,5,180,www.browsenodes.com,0.010014772
Micro Switches,6355945011,5,180,www.browsenodes.com,0.009996891
Limit Switches,5739467011,5,180,www.browsenodes.com,0.010008574
Knife Switches,18945322011,5,180,www.browsenodes.com,0.012033463
Key Operated Switches,5739466011,5,180,www.browsenodes.com,0.008826971
DIP Switches,306589011,5,180,www.browsenodes.com,0.009026766
Current Switches,6355942011,5,180,www.browsenodes.com,0.010997772
Radio Frequency Filters,306815011,5,180,www.browsenodes.com,0.012012959
Electromagnetic Interference Filters,306814011,5,180,www.browsenodes.com,0.011963129
Oscillators,306794011,4,180,www.browsenodes.com,0.618374825
Pneumatic Motors,6374816011,5,180,www.browsenodes.com,0.012002945
Resonators,306812011,4,180,www.browsenodes.com,0.633370876
Basic Switches,6355941011,5,180,www.browsenodes.com,0.019997358
Inductors,306793011,4,180,www.browsenodes.com,0.015004635
Ferrites,306792011,4,180,www.browsenodes.com,0.023002386
Tactile Switches,6355947011,5,180,www.browsenodes.com,0.64137125
Slide Switches,18945323011,5,180,www.browsenodes.com,0.639372826
Process Controllers,306532011,5,180,www.browsenodes.com,0.751369238
Crystals,306791011,4,180,www.browsenodes.com,0.035996675
Capacitors,306788011,4,180,www.browsenodes.com,0.031000614
Coils,306790011,4,180,www.browsenodes.com,0.048993826
Thermal Cutoffs,306947011,4,180,www.browsenodes.com,0.028002739
Electronic Cooling Fans,306945011,4,180,www.browsenodes.com,0.028000832
Test Points,306735011,4,180,www.browsenodes.com,0.021002531
Heat-Shrink Tubing,700782011,4,180,www.browsenodes.com,0.024000645
Rheostats,306811011,6,180,www.browsenodes.com,0.014001131
Rocker Switches,18644491011,5,180,www.browsenodes.com,0.541648388
Resistor Networks,306807011,6,180,www.browsenodes.com,0.010000706
Resistor Chip Arrays,306806011,6,180,www.browsenodes.com,0.01100564
Potentiometers,306810011,6,180,www.browsenodes.com,0.010999203
Selector Switches,5739465011,5,180,www.browsenodes.com,1.073742628
Antennas,306768011,4,180,www.browsenodes.com,0.652159691
Single Resistors,306808011,6,180,www.browsenodes.com,0.571153164
Power Entry Modules,306692011,4,180,www.browsenodes.com,0.629159212
Flow Switches,4650340011,4,180,www.browsenodes.com,0.014000654
Chokes,306789011,4,180,www.browsenodes.com,0.706154585
Thermocouple Blocks,306717011,5,180,www.browsenodes.com,0.015976429
SIP Sockets,306704011,5,180,www.browsenodes.com,0.016123533
DIP Sockets,306697011,5,180,www.browsenodes.com,0.009115219
PLCC Sockets,306701011,5,180,www.browsenodes.com,0.020119905
Threaded-to-Barbed Fittings,383605011,5,180,www.browsenodes.com,0.013194084
Threaded Tube Fittings,383603011,5,180,www.browsenodes.com,0.01712203
Microbore Tubing Connectors,580145011,5,180,www.browsenodes.com,0.012128592
Push-to-Connect Fittings,580146011,5,180,www.browsenodes.com,0.014122963
Flared Tube Fittings,5760572011,5,180,www.browsenodes.com,0.010262966
Pipe Fittings,383612011,4,180,www.browsenodes.com,0.619001389
Solenoid Valves,1265148011,5,180,www.browsenodes.com,0.012459993
Relief Valves,4650349011,5,180,www.browsenodes.com,0.019065857
Manifold Fittings,5739458011,4,180,www.browsenodes.com,0.575839043
Plug Valves,4650348011,5,180,www.browsenodes.com,0.011005163
Sanitary Fittings,580147011,5,180,www.browsenodes.com,0.601445675
Needle Valves,4650346011,5,180,www.browsenodes.com,0.01199913
SOIC Sockets,306706011,5,180,www.browsenodes.com,0.671684027
Hydraulic Directional Control Valves,4650345011,5,180,www.browsenodes.com,0.014005661
Fiber Optic Attenuators,306782011,5,180,www.browsenodes.com,0.011000633
