name,address,town,district,city,state,postal code,telephone,email,remarks
Xpress Electricals India Priva,"5-2-277, Opp.Post Office, Hyderbasti",R.P.Road,HYDERABAD,HYDERABAD-TL,TELANGANA,500003,9.19849E+11,rammohan@xpresselectricals.com,"5-2-277, Opp.Post Office, Hyderbasti,R.P.Road"
Xpress Electricals India Pvt.,"5-2-277, Opp. Post Office",Hyderabad,HYDERABAD,HYDERABAD-TL,TELANGANA,500003,9.19849E+11,support@xpresselectricals.com,"5-2-277, Opp. Post Office,Hyderabad"
Yogeshwar Enterprises,"Shop No.1 And 2, Plaza House, 61,Opp Punjab National Bank",M G Road,HYDERABAD,HYDERABAD-TL,TELANGANA,500003,9.19989E+11,info@yogeshwarenterprises.in,"Shop No.1 And 2, Plaza House, 61,Opp Punjab National Bank,M G Road"
Anil Trading,"5-2-48/106, 1st Floor, R P Road",,HYDERABAD,HYDERABAD-TL,TELANGANA,500003,9866318234,anil.trading@hotmail.com,"5-2-48/106, 1st Floor, R P Road,"
Anil Trading,"5-2-48/106, 1st Floor, R P Road",,HYDERABAD,HYDERABAD-TL,TELANGANA,500003,9866318234,anil.trading@hotmail.com,"5-2-48/106, 1st Floor, R P Road,"
Ashoka Electric Company,"G-5 5-4-83 to 85, TSK Chambers, ,","MG Road, Ranigunj",HYDERABAD,HYDERABAD-TL,TELANGANA,500003,9.1903E+11,aeco25@gmail.com,"G-5 5-4-83 to 85, TSK Chambers, ,,MG Road, Ranigunj"
Sree Rama Sales India Pvt. Ltd,"5-2-134/100,Shriram Towers",R P Road,HYDERABAD,HYDERABAD-TL,TELANGANA,500003,9440838381,sreeramasales@rediffmail.com,"5-2-134/100,Shriram Towers,R P Road"
Solar World,"Shop No.G-1B, Ravijas R.K. Enclave, Main Road",,HYDERABAD,HYDERABAD-TL,TELANGANA,500001,9.19001E+11,solarworldhyd@gmail.com,"Shop No.G-1B, Ravijas R.K. Enclave, Main Road,"
Sai Enterprises,"3rd Floor, 4-3-162/3, Hill Street,  Rani Gunj,",Hyderabad,HYDERABAD,HYDERABAD-TL,TELANGANA,500003,9849995073,Sai.enterprises8595@gmail.com,"3rd Floor, 4-3-162/3, Hill Street,  Rani Gunj,,Hyderabad"
Simplex Electrical,"5-1-611,5, Troop Bazar",Hyderabad,HYDERABAD,HYDERABAD-TL,TELANGANA,500001,7207070260,Simplexelectricals@gmail.com,"5-1-611,5, Troop Bazar,Hyderabad"
L S Electricals,"5-2-277, Old Traffic Police Station Lane","Hyderabasti , R P Road , Secunderabad",HYDERABAD,HYDERABAD-TL,TELANGANA,500003,9849032298,Rammohan@lselectricals.com,"5-2-277, Old Traffic Police Station Lane,Hyderabasti , R P Road , Secunderabad"
Manchanda Marketing,"Gurunanak Villa,16-1-18/36,Anjaneya Nagar,New Police Station",,HYDERABAD,HYDERABAD-TL,TELANGANA,500059,9.19912E+11,manchandamarketing@yahoo.com,"Gurunanak Villa,16-1-18/36,Anjaneya Nagar,New Police Station,"
Lakshmi Praseeda Enterprises,"Plot No 69, Hno 24-7/69/504, Shivapuri,",Adjecent Lane Laxmi Vilas Bank Hyderabad,HYDERABAD,HYDERABAD-TL,TELANGANA,500017,7799012320,Lpenterprises0221@gmail.com,"Plot No 69, Hno 24-7/69/504, Shivapuri,,Adjecent Lane Laxmi Vilas Bank Hyderabad"
Sri Sai Maruthi Agencies,"5-146-1/E, Govindpally",,JAGTIAL,JAGTIAL-TL,TELANGANA,505327,9.19392E+11,natrajkonduru@gmail.com,"5-146-1/E, Govindpally,"
Dhanalaxmi Sanitary Home,"H.No.6-2-45/34,Hyderabad Road",Jangaon,JANGAON,JANGAON-TL,TELANGANA,506167,9.19441E+11,dlvenkatesh.yamsani@gmail.com,"H.No.6-2-45/34,Hyderabad Road,Jangaon"
Dhanalaxmi Sanitary Home,"H.No.6-2-45/34,Hyderabad Road",Jangaon,JANGAON,JANGAON-TL,TELANGANA,506167,9.19441E+11,dlvenkatesh.yamsani@gmail.com,"H.No.6-2-45/34,Hyderabad Road,Jangaon"
Jai Laxmi Electrical,"2-7-197/14-1, Hyderabad Road",Jangaon,JANGAON,JANGAON-TL,TELANGANA,506167,9.19397E+11,jailaxmielejn@gmail.com,"2-7-197/14-1, Hyderabad Road,Jangaon"
Jai Laxmi Electrical,"2-7-197/14-1, Hyderabad Road",Jangaon,JANGAON,JANGAON-TL,TELANGANA,506167,9.19397E+11,jailaxmielejn@gmail.com,"2-7-197/14-1, Hyderabad Road,Jangaon"
Navadurga Electricals And Gene,"3-2-15/Z-24,Konduri Complex",Jammikunta,KARIMNAGAR,JAMMIKUNTA-TL,TELANGANA,505122,9.19677E+11,navadurgaelectricalsjmkt@gmail.com,"3-2-15/Z-24,Konduri Complex,Jammikunta"
Vishwakarma Sales And Co.,"Arul Colony, Plot No.23,H.No.1-298/3","Kapra Mandal, ECIL, Hyderabad",MEDCHAL-MALKAJGIRI,KAPRA-AP,TELANGANA,500062,9.19653E+11,vishwakarmasales55@gmail.com,"Arul Colony, Plot No.23,H.No.1-298/3,Kapra Mandal, ECIL, Hyderabad"
Maheshwara Electricals,"H.No.4-2-235,Opp. Govt. Hospital,",Peddapalli,KARIMNAGAR,KARIMNAGAR-TL,TELANGANA,505172,9.19503E+11,msathish009@gmail.com,"H.No.4-2-235,Opp. Govt. Hospital,,Peddapalli"
Laxmi Spoorthi Enterprises,"H No 2-10-1022, Jyothinagar, Beside Lane,","More Super Market, Karimnagar",KARIMNAGAR,KARIMNAGAR-TL,TELANGANA,505001,8978050589,Laxmispoorthienterprises@gmail.com,"H No 2-10-1022, Jyothinagar, Beside Lane,,More Super Market, Karimnagar"
Kartheek Electrical & Engineer,"4-466, Market Road,","Kesamudram, Mahabubanad",MAHABUBABAD,KESAMUDRAM-TL,TELANGANA,506112,9440939188,Karthik.b469@gmail.com,"4-466, Market Road,,Kesamudram, Mahabubanad"
Lexuz Enterprises,"9-8-13 & 4, Beside G.V. Mall, Kasba Bazar",,KHAMMAM,KHAMMAM-TL,TELANGANA,507001,9.19582E+11,polamreddy.madhukar@gmail.com,
Lexuz Enterprises,"9-8-13 & 4, Beside G.V. Mall, Kasba Bazar",,KHAMMAM,KHAMMAM-TL,TELANGANA,507001,9.19582E+11,polamreddy.madhukar@gmail.com,
P S R Agencies,"9-11-89/1 to 2, Kaman Bazar",,KHAMMAM,KHAMMAM-TL,TELANGANA,507001,9.19951E+11,srikanthpspr@gmail.com,"9-11-89/1 to 2, Kaman Bazar,"
Sai Ram Electricals,"4-150/1, Main Road",Charla Mandal,KHAMMAM,KHAMMAM-TL,TELANGANA,507140,9.19441E+11,srinivasapparao@yahoo.co.in,"4-150/1, Main Road,Charla Mandal"
Bhatt Electricals,"B-17, Tilak Complex",Madanganj-Kishangarh,ALWAR,KISHAN GARH-RJ,RAJASTHAN,305801,9.19784E+11,bhattele97@gmail.com,"B-17, Tilak Complex,Madanganj-Kishangarh"
A Jaynco,Naya Pura,,KOTA,KOTA-RJ,RAJASTHAN,324001,9.19414E+11,ajaynco@yahoo.com,"Naya Pura,"
Ajmera Trading Company,"Near Vivekanand Circle,",Nayapura,KOTA,KOTA-RJ,RAJASTHAN,324001,9.19928E+11,ajmera.rajendra@gmail.com,"Near Vivekanand Circle,,Nayapura"
Bothra Electricals,"332,Shopping Centre",,KOTA,KOTA-RJ,RAJASTHAN,324007,9.18875E+11,bothraelectrical@rediff.com,"332,Shopping Centre,"
Laxmi Sales Agency,"Sho No 2, Adarshpuram, S-1, Deoli Arab Road",Raipura,KOTA,KOTA-RJ,RAJASTHAN,324004,9.1993E+11,chetanprakashgautamkota@gmail.com,"Sho No 2, Adarshpuram, S-1, Deoli Arab Road,Raipura"
Premier Appliances N Electrica,"Paliwal Market, Ground Floor",Guman Pura,KOTA,KOTA-RJ,RAJASTHAN,324007,9.19983E+11,ddpankaj@yahoo.co.in,"Paliwal Market, Ground Floor,Guman Pura"
Premier Appliances N Electrica,"Paliwal Market, Ground Floor",Guman Pura,KOTA,KOTA-RJ,RAJASTHAN,324007,9.19983E+11,ddpankaj@yahoo.co.in,"Paliwal Market, Ground Floor,Guman Pura"
Saksham Enterprises,"2-C-8,Rangbari Scheme",,KOTA,KOTA-RJ,RAJASTHAN,324006,9.19413E+11,mahespeswani@gmail.com,"2-C-8,Rangbari Scheme,"
Sunderam,"366, Shopping Centre",,KOTA,KOTA-RJ,RAJASTHAN,324007,9.19928E+11,sunderam_123@yahoo.co.in,"366, Shopping Centre,"
Ashirwad Decolite,"253, Shopping Centre",,KOTA,KOTA-RJ,RAJASTHAN,324007,9460121316,shivkumarchawla2@gmail.com,"253, Shopping Centre,"
Ashirwad Decolite,"253, Shopping Centre",,KOTA,KOTA-RJ,RAJASTHAN,324007,9460121316,shivkumarchawla2@gmail.com,"253, Shopping Centre,"
Bothra Electricals,"332,Shopping Centre",,KOTA,KOTA-RJ,RAJASTHAN,324007,9.18875E+11,bothraelectrical@rediff.com,"332,Shopping Centre,"
Ganpati Electricals,Near Jain Temple,Village-Renwal,JAIPUR,KISHANGARH RENWAL-RJ,RAJASTHAN,303603,9.19415E+11,kumawatajayajeet@gmail.com,"Near Jain Temple,Village-Renwal"
Anika Power Private Limited,"Flat No G1  Sy No 122/p, Lotus Block,","Fortune Icon, Road No. 10, Banjara Hills",HYDERABAD,KHAIRATABAD-TL,TELANGANA,500034,9885000012,Director@anikapower.com,"Flat No G1  Sy No 122/p, Lotus Block,,Fortune Icon, Road No. 10, Banjara Hills"
Shree Ganesh Electricals,"7-1-223, SH No.G-3",Balakampet,HYDERABAD,KHAIRATABAD-TL,TELANGANA,500045,9.19951E+11,shreeganeshelectricals2018@gmail.com,"7-1-223, SH No.G-3,Balakampet"
Sri Rama Marketing,"8-3-231/G/9, Sri Krishna Nagar,","Sri Nagar Colony, Jubilee",HYDERABAD,KHAIRATABAD-TL,TELANGANA,500045,9.1995E+11,sri_rama_marketing@yahoo.in,"8-3-231/G/9, Sri Krishna Nagar,,Sri Nagar Colony, Jubilee"
Bucha Wires,"sehriya Bas, Ward No.34",Ladnun,NAGAUR,LADNU-RJ,RAJASTHAN,341306,9.19888E+11,buchawires1982@gmail.com,"sehriya Bas, Ward No.34,Ladnun"
R.C. Telecome,"Hanuman Bag Colony,Behind Veer Teja Park",,NAGAUR,NAGAUR-RJ,RAJASTHAN,341001,9.19571E+11,rctelecomengr@gmail.com,"Hanuman Bag Colony,Behind Veer Teja Park,"
Ronak Solar Enterprises,"Kekri Choraha, Rajnagar",Bijaynagar,AJMER,NASIRABAD-RJ,RAJASTHAN,305624,9.18291E+11,ronaksolar@gmail.com,"Kekri Choraha, Rajnagar,Bijaynagar"
Sarda Brothers,Nathu Ram Mirdha Marg,,NAGAUR,MERTA CITY-RJ,RAJASTHAN,341510,9.19784E+11,sarda_bros@yahoo.cin,"Nathu Ram Mirdha Marg,"
Devi Agencies,"16 102, Bharath Petrolpump Back Side","Kurnool Road, Kothakota",WANAPARTHY,KOTHAKOTA-TL,TELANGANA,509381,9.19015E+11,deviagencieskothakota@gmail.com,"16 102, Bharath Petrolpump Back Side,Kurnool Road, Kothakota"
Thakurji Hardware,"1/11,JP Dargah Road",Kothur,RANGAREDDY-TL,KOTHUR-TL,TELANGANA,509228,8801172000,thakurjihardware@gmail.com,"1/11,JP Dargah Road,Kothur"
Gaurav Enterprises,"M.I.G.24-236, K.P.H.B Colony Near M",,MEDCHAL-MALKAJGIRI,KUKATPALLY-TL,TELANGANA,500072,7842405526,gauraventerpriseshyd@gmail.com,"M.I.G.24-236, K.P.H.B Colony Near M,"
Dhanlaxmi Electricals,"P No.130, Sai Nagar KPHB",Kukatpally,MEDCHAL-MALKAJGIRI,KUKATPALLY-TL,TELANGANA,500072,9.19551E+11,dhanlaxmi0120@gmail.com,"P No.130, Sai Nagar KPHB,Kukatpally"
Jaya Sai Electricals,"D No.3-139, G.Floor,Nizampet Road",Kukatpally,MEDCHAL-MALKAJGIRI,KUKATPALLY-TL,TELANGANA,500072,9.19867E+11,jayasaielectricals@gmail.com,"D No.3-139, G.Floor,Nizampet Road,Kukatpally"
Kamal Electricals,"Mig-352-G2,Padala Complex,","Kphb Colony,Kukutpally,",MEDCHAL-MALKAJGIRI,KUKATPALLY-TL,TELANGANA,500072,9.19908E+11,kamalelectricals22@yahoo.com,"Mig-352-G2,Padala Complex,,Kphb Colony,Kukutpally,"
Som Bath And Lights,"Dharmareddy Nagar, MIG-10, Phase-II","Hydernagar, Kukatpally",MEDCHAL-MALKAJGIRI,KUKATPALLY-TL,TELANGANA,500072,9.19849E+11,sombathandlights@gmail.com,"Dharmareddy Nagar, MIG-10, Phase-II,Hydernagar, Kukatpally"
S.S. Enterprises,"5-2-1/4, Kukatpally Main Road",Kukatpally,MEDCHAL-MALKAJGIRI,KUKATPALLY-TL,TELANGANA,500072,9.19505E+11,bapurao1950@gmail.com,"5-2-1/4, Kukatpally Main Road,Kukatpally"
Team Engineering Systems,"LIG-75, Balaji Nagar",Kukatpally,MEDCHAL-MALKAJGIRI,KUKATPALLY-TL,TELANGANA,500072,9.19951E+11,teamengsystems@gmail.com,"LIG-75, Balaji Nagar,Kukatpally"
Team Engineering Systems,"LIG-75, Balaji Nagar",Kukatpally,MEDCHAL-MALKAJGIRI,KUKATPALLY-TL,TELANGANA,500072,9.19951E+11,teamengsystems@gmail.com,"LIG-75, Balaji Nagar,Kukatpally"
Gaurav Enterprises,"M.I.G.24-236, K.P.H.B Colony Near M",,MEDCHAL-MALKAJGIRI,KUKATPALLY-TL,TELANGANA,500072,7842405526,gauraventerpriseshyd@gmail.com,"M.I.G.24-236, K.P.H.B Colony Near M,"
Sri Nikhil Enterprises,"OP SCO GLOBAL ENCLAVE, SHOP-A PLOT NO. 224 TO226","SPENCERS SIDE LANE, BHAGYA NAGAR COLONY",MEDCHAL-MALKAJGIRI,KUKATPALLY-TL,TELANGANA,500072,9.19866E+11,sri_nikhil_reddy@yahoo.co.in,"OP SCO GLOBAL ENCLAVE, SHOP-A PLOT NO. 224 TO226,SPENCERS SIDE LANE, BHAGYA NAGAR COLONY"
M R Choudhary Electricals,"Near Gurudwara,Ameerpets.No 7-",,HYDERABAD,LAL BAHADUR NAGAR-TL,TELANGANA,500016,9.1995E+11,m.r.choudharyelectricals@gmail.com,"Near Gurudwara,Ameerpets.No 7-,"
Vasavi Sales Corporation,"9/165, Main Road, Ghatkesar",,RANGAREDDY-TL,LAL BAHADUR NAGAR-TL,TELANGANA,500062,9.19886E+11,gpkvsc@gmail.com,
Buildmax India,"2nd Flat 202 H No 1-10-27/35, 36/202 Sri Krishna","Residency, St No 8 Lane 6 Prakash Nagar,",HYDERABAD,LAL BAHADUR NAGAR-TL,TELANGANA,500016,9000102233,praveen@buildmax.in,"2nd Flat 202 H No 1-10-27/35, 36/202 Sri Krishna,Residency, St No 8 Lane 6 Prakash Nagar,"
Sri Manikanta Enterprises,"6-3-75/1, New Bazar",Mahabubabad,MAHABUBABAD,MAHABUBABAD-TL,TELANGANA,506101,9.18501E+11,sridharsriram72@gmail.com,"6-3-75/1, New Bazar,Mahabubabad"
Prabhath Distributors,"4-3-21, Sarojini Devi Road",,MAHBUBNAGAR,MAHBUBNAGAR-TL,TELANGANA,509001,9.19848E+11,prabhatdistributors@outlook.com,"4-3-21, Sarojini Devi Road,"
Suprabath Agencies,"1-1-22/4, Main Road",Koratla,JAGTIAL,KORATLA-TL,TELANGANA,505326,9.19441E+11,suprabath70@gmail.com,"1-1-22/4, Main Road,Koratla"
Ganesh Electricals Hardware Sa,"4/63, Main Road, Mallepally",,NALGONDA,MALLEPALLY-TL,TELANGANA,508112,9.19494E+11,rameshsencha123456@gmail.com,"4/63, Main Road, Mallepally,"
Bharat Electricals-A.P,"24 64 Near Anand Bagh x Road,","Malkajgiri,",MEDCHAL-MALKAJGIRI,MALKAJGIRI-TL,TELANGANA,500047,9.19246E+11,bharat.electricals@rediffmail.com,"24 64 Near Anand Bagh x Road,,Malkajgiri,"
Bharat Electricals-A.P,"24 64 Near Anand Bagh x Road,","Malkajgiri,",MEDCHAL-MALKAJGIRI,MALKAJGIRI-TL,TELANGANA,500047,9.19246E+11,bharat.electricals@rediffmail.com,"24 64 Near Anand Bagh x Road,,Malkajgiri,"
Sree Bhavani Distributors,"7-102, Beside H P Petrol Pump, Main Road",Mancherial,MANCHERIAL,MANCHERIAL-TL,TELANGANA,504208,9963555099,Vcheti@gmail.com,"7-102, Beside H P Petrol Pump, Main Road,Mancherial"
Laxmi Sai Agencies,"6-118/1, Main Road,Opp.VT Theatre",Nakrekal,NALGONDA,NAKREKAL-TL,TELANGANA,508211,9.19291E+11,purushothamd2013@gmail.com,"6-118/1, Main Road,Opp.VT Theatre,Nakrekal"
Shree Balaji Trading Company,Main Market Road,"Bawari Gate, Nawalgarh, Jhunjhunu",JHUNJHUNU,NAWALGARH-RJ,RAJASTHAN,333042,7014762300,Sbtc2121@gmail.com,"Main Market Road,Bawari Gate, Nawalgarh, Jhunjhunu"
Oswal Electric Store,"Near Clock Tower,Sadar Bazar","Kekri,",AJMER,KEKRI-RJ,RAJASTHAN,305404,9.19587E+11,jdgbabloo@gmail.com,"Near Clock Tower,Sadar Bazar,Kekri,"
Laxmi Electricals,"Jawad Darwaja, Neemach Road,","Nimbahera,",CHITTORGARH,NIMBAHERA-RJ,RAJASTHAN,312601,9.1946E+11,komalprajapat77@yahoo.com,"Jawad Darwaja, Neemach Road,,Nimbahera,"
Jai Shri Ram Enterprises,Bus Stand Road,Jhalraptan,JHALAWAR,JHALAWAR-RJ,RAJASTHAN,326023,9.19414E+11,jaishriramenterprises190@gmail.com,"Bus Stand Road,Jhalraptan"
Ashok Electric and General Sto,"19-20, Gole Nimbra,",,PALI,PALI-RJ,RAJASTHAN,306401,9.19829E+11,ashokgroup76@gmail.com,"19-20, Gole Nimbra,,"
Ashok Electric and General Sto,"19-20, Gole Nimbra,",,PALI,PALI-RJ,RAJASTHAN,306401,9.19829E+11,ashokgroup76@gmail.com,"19-20, Gole Nimbra,,"
Jaagarwal Enterprises,"I T I Road,","Ind Area, Pali",PALI,PALI-RJ,RAJASTHAN,306401,9214661800,Jaagarwal.enterprises@yahoo.in,"I T I Road,,Ind Area, Pali"
Mind Spark Agency,"A-29, Sumerpur Road",Pali,PALI,PALI-RJ,RAJASTHAN,306401,9116990001,Msagency515@gmail.com,"A-29, Sumerpur Road,Pali"
Ashok Electric & General Store,"21, Gol Nimbra",Pali,PALI,PALI-RJ,RAJASTHAN,306401,9829023215,Ashokgroup76@gmail.com,"21, Gol Nimbra,Pali"
Deep Trading Company,Aabkari Road,,CHITTORGARH,PARTABGARH-RJ,RAJASTHAN,312605,9.1995E+11,vishnu.gwala@yahoo.com,"Aabkari Road,"
A-One Electricals,"Urdi Amba, Ghari Road,",Partapur,BANSWARA,PARTAPUR-RJ,RAJASTHAN,327024,9.19668E+11,mukeshdave629@gmail.com,"Urdi Amba, Ghari Road,,Partapur"
Mangal Trade Solutions,"Mangal Bhawan, Near Peer Bavji","Kankroli, Rajsamand",RAJSAMAND,RAAJSAMAND-RJ,RAJASTHAN,313324,9875045120,Kamleshmangal@yahoo.co.in,"Mangal Bhawan, Near Peer Bavji,Kankroli, Rajsamand"
Mehta Agency,"Opp. General Hospital, Railmagra","Railmagra, Rajsamand",RAJSAMAND,RAILMAGRA-RJ,RAJASTHAN,313329,9928749919,Asmeht555@gmail.com,"Opp. General Hospital, Railmagra,Railmagra, Rajsamand"
Goyal Electricals,Bhilwara Road,,RAJSAMAND,RAJSAMAND-RJ,RAJASTHAN,313324,9.19414E+11,9goyalelec18@gmail.com,
Lakshita Enterprises,"C-20, Madhuvan Colony, Silor Road",,KOTA,RAMGANJ MANDI-RJ,RAJASTHAN,323001,9.18697E+11,lakshitaenterprises2011@gmail.com,"C-20, Madhuvan Colony, Silor Road,"
Paras Engineering Company,Kota Road,,KOTA,RAMGANJ MANDI-RJ,RAJASTHAN,323001,9.19469E+11,omjain30661@gmail.com,"Kota Road,"
Shri Krishna Electricals,"Shop No.5,Gaytri Nagar,Airport Flyover Tonk Road",Sanganer,JAIPUR,SANGANER-RJ,RAJASTHAN,302029,9.18947E+11,shrikrishnaele2015@gmail.com,"Shop No.5,Gaytri Nagar,Airport Flyover Tonk Road,Sanganer"
Metro Lights,"Shop No.02, Part Of Pot No.03, Bhomiya Nagar,","Badh Mohanpura, Sanganer, Jaipur",JAIPUR,SANGANER-RJ,RAJASTHAN,302029,9529241641,Metrolights.sales@gmail.com,"Shop No.02, Part Of Pot No.03, Bhomiya Nagar,,Badh Mohanpura, Sanganer, Jaipur"
M S Electric Store,Aggarsain Market,,HANUMANGARH,SANGARIA-RJ,RAJASTHAN,335063,9.19414E+11,mselectric123@gmail.com,"Aggarsain Market,"
Garg Electricals,"119, Garg Electricals, Janki Nagar","Ranthambore Road, Sawai Madhopur",SAWAI MADHOPUR,SAWAI MADHOPUR-RJ,RAJASTHAN,322001,9982615215,Gargmukeshchandra@gmail.com,"119, Garg Electricals, Janki Nagar,Ranthambore Road, Sawai Madhopur"
Laavi Communication,"Meena Kuwa Ke Pas, Infornt of LIC Office",,CHURU,SARDARSHAHAR-RJ,RAJASTHAN,331403,9.19929E+11,deepak.agarwal107@gmail.com,"Meena Kuwa Ke Pas, Infornt of LIC Office,"
Pasaari Electronics,"4-1-828/3, J N Road",,HYDERABAD,NAMPALLY-TL,TELANGANA,500095,9.19347E+11,pe1987@ymail.com,"4-1-828/3, J N Road,"
Gypsy Electricals,"5-1/547,Narsing Lodge Estate",Troop Bazar,HYDERABAD,NAMPALLY-TL,TELANGANA,500095,9.19E+11,sadiqdaredia@gmail.com,"5-1/547,Narsing Lodge Estate,Troop Bazar"
Parash Rajendra Electricals,"4-1/656, Troop Bazar",,HYDERABAD,NAMPALLY-TL,TELANGANA,500095,9.19441E+11,kiranjain9700@gmail.com,"4-1/656, Troop Bazar,"
Standard Electricals,"5-1-546/1, 2 And 3, Troop Bazar",,HYDERABAD,NAMPALLY-TL,TELANGANA,500095,9966722468,standard_07@yahoo.com,"5-1-546/1, 2 And 3, Troop Bazar,"
Standard Electricals,"5-1-546/1, 2 And 3, Troop Bazar",,HYDERABAD,NAMPALLY-TL,TELANGANA,500095,9966722468,standard_07@yahoo.com,"5-1-546/1, 2 And 3, Troop Bazar,"
Nitin Enterprises,"5-1-595/5,Ravi Nilayam,Ground Floor","Sayeed Jung Lane, Troop Bazar",HYDERABAD,NAMPALLY-TL,TELANGANA,500095,9.19985E+11,nitin_enterprises@hotmail.com,"5-1-595/5,Ravi Nilayam,Ground Floor,Sayeed Jung Lane, Troop Bazar"
Mahesh Agriculture and Machine,Station Roadrajgarh,,ALWAR,RAJGARH(ALWAR)-RJ,RAJASTHAN,301408,9.19414E+11,mahesh_agro12@rediffmail.com,"Station Roadrajgarh,"
Sihotia Sales,"Below S.B.I., Station Road,",,SIKAR,SIKAR-RJ,RAJASTHAN,332001,9.19829E+11,manoj_sihotia@yahoo.com,"Below S.B.I., Station Road,,"
Jalsa,"Sukh Sagar Apartment, Shop No.08","Rani Sati Road, Sikar",SIKAR,SIKAR-RJ,RAJASTHAN,332001,9610722202,Jalsasikar@gmail.com,"Sukh Sagar Apartment, Shop No.08,Rani Sati Road, Sikar"
Agarwal Enterprises,"Indira Bazar,",Distt. Jaipur,JAIPUR,KOTPUTLI-RJ,RAJASTHAN,303108,9.19414E+11,agarwalenterprises.ktp@gmail.com,"Indira Bazar,,Distt. Jaipur"
Agarwal Enterprises,"Indira Bazar,",Distt. Jaipur,JAIPUR,KOTPUTLI-RJ,RAJASTHAN,303108,9.19414E+11,agarwalenterprises.ktp@gmail.com,"Indira Bazar,,Distt. Jaipur"
Neelkhanth Plywood And Timber,"Dabla Road,Near Aman Motors",,JAIPUR,KOTPUTLI-RJ,RAJASTHAN,303108,9.19929E+11,neelkanthkot@gmail.com,"Dabla Road,Near Aman Motors,"
Manisha Electricals And Electr,"5-11-74/5-1-C,Old Bus Stand,",,NIRMAL,NIRMAL-TL,TELANGANA,504106,9.1944E+11,manishaelectricals4@gmail.com,"5-11-74/5-1-C,Old Bus Stand,,"
Manisha Electricals And Electr,"5-11-74/5-1-C,Old Bus Stand,",,NIRMAL,NIRMAL-TL,TELANGANA,504106,9.1944E+11,manishaelectricals4@gmail.com,"5-11-74/5-1-C,Old Bus Stand,,"
Telangana Distributors,"1 1 4/11/A1, Shop No.2 3 And 4","Nr.Edgaon Chourastha, Nirmal",NIRMAL,NIRMAL-TL,TELANGANA,504106,9.18097E+11,telanganadistributor@gmail.com,"1 1 4/11/A1, Shop No.2 3 And 4,Nr.Edgaon Chourastha, Nirmal"
Vittal Agencies,"7-11-47/2,Mirchi Compound,",,NIZAMABAD,NIZAMABAD-TL,TELANGANA,503001,9.19848E+11,vittalagen@gmail.com,"7-11-47/2,Mirchi Compound,,"
Vijaylaxmi Electricals,"Plot No.51 Part, Manjeera Road","Muthangi Village, Patancheru Madal",SANGAREDDY,PATANCHERU-TL,TELANGANA,502300,9.19618E+11,vijaylaxmielectricals@rediffmail.com,"Plot No.51 Part, Manjeera Road,Muthangi Village, Patancheru Madal"
Vijaylaxmi Electricals,"Plot No.51 Part, Manjeera Road","Muthangi Village, Patancheru Madal",SANGAREDDY,PATANCHERU-TL,TELANGANA,502300,9.19618E+11,vijaylaxmielectricals@rediffmail.com,"Plot No.51 Part, Manjeera Road,Muthangi Village, Patancheru Madal"
KAG Tile Gallery,"12-1-103, BCM Road,Ambedkar Centre",Paloncha,BHADRADRI KOTHAGUDEM,PALONCHA-TL,TELANGANA,507115,9.19849E+11,shivajigourisety@gmail.com,"12-1-103, BCM Road,Ambedkar Centre,Paloncha"
"Sharada Electricals And Engg.,","6-79, Thimma Nagar Road","Pitlam, Kamareddy",KAMAREDDY,PITLAM-TL,TELANGANA,503310,9440345532,lnkprasad@gmail.com,"6-79, Thimma Nagar Road,Pitlam, Kamareddy"
Chandrika Galaiah And Sons,"3-8-2/A/4, Main Road, Sadasivpet",,SANGAREDDY,SADASIVPET-TL,TELANGANA,502291,9.19867E+11,chandrikanarsimha@gmail.com,"3-8-2/A/4, Main Road, Sadasivpet,"
Sri Durga Electrical And Hardw,"3-8-45/21, Laxmi Complex, NH-65",Sadasivpet,SANGAREDDY,SADASIVPET-TL,TELANGANA,502291,9.19492E+11,sridurga251003@gmail.com,"3-8-45/21, Laxmi Complex, NH-65,Sadasivpet"
City Lights,"Near Bhati Mainson, Bajaj Road",,SIKAR,LACHHMANGARH-RJ,RAJASTHAN,332001,9.19461E+11,anshulmansaka@gmail.com,
Standard Electricals,"4-8-74/23,Baba Complex",Narayanpet,NARAYANPET,NARAYANPET-TL,TELANGANA,509210,9.1944E+11,abdulraheemmasodi@gmail.com,"4-8-74/23,Baba Complex,Narayanpet"
Choudhary Brothers,"Plot No.7,Opp.Bus Depot Main Road",Medchal,MEDCHAL-MALKAJGIRI,RANGA REDDY-TL,TELANGANA,501401,9.19032E+11,choudharybros@gmail.com,"Plot No.7,Opp.Bus Depot Main Road,Medchal"
Choudhary Brothers,"Plot No.7,Opp.Bus Depot Main Road",Medchal,MEDCHAL-MALKAJGIRI,RANGA REDDY-TL,TELANGANA,501401,9.19032E+11,choudharybros@gmail.com,"Plot No.7,Opp.Bus Depot Main Road,Medchal"
Dhanlaxmi Sanitary And Electri,"Survey No.67/1,Plot No.20/A And 7/B","Medchal Main Road, Medchal Cillage",MEDCHAL-MALKAJGIRI,RANGA REDDY-TL,TELANGANA,501401,9.19701E+11,sanjay.sirvi00@gmail.com,"Survey No.67/1,Plot No.20/A And 7/B,Medchal Main Road, Medchal Cillage"
